timestamp,temperature,humidite,presence,eclairage_naturel,consommation_kWh,jour_semaine,heure
2025-03-01 00:00:00,16.660124152904768,37.47678198389525,0,0.7208641855064697,0.44804050230124515,6,0
2025-03-01 00:30:00,23.91877078711645,39.74434213320175,0,0.41667450206158796,0.8595528779205848,6,0
2025-03-01 01:00:00,19.777368628466547,51.83529524179766,0,0.7941904824161944,1.1790169374856003,6,1
2025-03-01 01:30:00,28.216936946372265,61.64097446802709,0,0.07558817043868904,1.4774980435971388,6,1
2025-03-01 02:00:00,21.39102196502715,31.781138433666186,0,0.20157578268172205,0.5448055029974903,6,2
2025-03-01 02:30:00,29.715629454256486,57.725876144461225,1,0.3470434040163397,0.6407372059080252,6,2
2025-03-01 03:00:00,16.6736926181985,37.47999157494404,1,0.7715225810445813,0.9079508013997234,6,3
2025-03-01 03:30:00,28.531423321960258,56.99713829774294,0,0.3156151965493571,0.22177896639409206,6,3
2025-03-01 04:00:00,18.347979576875314,62.14327409480366,0,0.7540103493893424,0.6240959754936605,6,4
2025-03-01 04:30:00,19.04955241232778,58.74768109218201,0,0.7213406701519375,0.6549422299067158,6,4
2025-03-01 05:00:00,18.768963511718745,49.18533287149515,1,0.18222585778228795,0.8262914941969327,6,5
2025-03-01 05:30:00,15.669356804604618,61.815819344325604,1,0.38283679480946087,0.20994129295344982,6,5
2025-03-01 06:00:00,23.921392010213317,38.977563137771284,1,0.7607796823508108,0.4841216688883483,6,6
2025-03-01 06:30:00,26.1657825855078,35.98882352526808,1,0.9777871566161117,0.9084823833426782,6,6
2025-03-01 07:00:00,15.24725244542043,56.33566219825357,0,0.9354949085917259,0.7432950482107268,6,7
2025-03-01 07:30:00,24.94752955666179,58.30973632471322,1,0.08963509580236295,0.2842487227749032,6,7
2025-03-01 08:00:00,15.346102593840959,54.5848990405717,0,0.5501820607347772,0.5366513284028774,6,8
2025-03-01 08:30:00,20.100907654842274,31.633297384245015,0,0.72057533847438,0.7010475752935087,6,8
2025-03-01 09:00:00,25.67457858608902,58.77087990494032,0,0.8436956682101167,0.39400075666420875,6,9
2025-03-01 09:30:00,29.504077666153698,43.8167357871001,1,0.1179019197952017,0.842989309083659,6,9
2025-03-01 10:00:00,17.21832393455847,56.22799242413238,0,0.17156584235210381,1.3438065793423253,6,10
2025-03-01 10:30:00,15.614265507270252,49.15528182644185,0,0.8704791972128438,0.8397923456124475,6,10
2025-03-01 11:00:00,16.865120610008418,49.776883948910786,0,0.8119299372104929,0.11674530625487936,6,11
2025-03-01 11:30:00,15.001109419023294,68.24392163153196,0,0.2447677922165763,1.1381609380821103,6,11
2025-03-01 12:00:00,19.467821709052416,40.0878427713193,1,0.5994423254627846,1.2502511101195366,6,12
2025-03-01 12:30:00,20.18074251678799,39.77037224216111,0,0.5781075360879816,0.23426427371999592,6,12
2025-03-01 13:00:00,29.32019143951634,62.57572177645928,0,0.7792044755832036,1.089227411316037,6,13
2025-03-01 13:30:00,22.219280642078807,62.6712588998742,1,0.6881956970445546,0.41085129616378935,6,13
2025-03-01 14:00:00,16.607532950391626,66.01928119255437,1,0.7266979447710367,0.7225516506890756,6,14
2025-03-01 14:30:00,15.413689138756453,37.46786076224489,0,0.5669063608081877,1.392102769138439,6,14
2025-03-01 15:00:00,25.853525631336773,36.95010027456761,1,0.6988727189551226,1.3068182122605456,6,15
2025-03-01 15:30:00,23.35814626872881,57.88016165032178,0,0.9983198885604286,0.37412371311577763,6,15
2025-03-01 16:00:00,23.0349850085548,51.35721140630575,1,0.7960558703072518,0.6629512042067309,6,16
2025-03-01 16:30:00,24.5007830698279,59.08474370206934,1,0.1285561414611862,1.249584389130952,6,16
2025-03-01 17:00:00,25.64597039828751,67.62620898752107,1,0.5388717259827694,0.6178699655633011,6,17
2025-03-01 17:30:00,18.89226441087459,42.57344375974391,0,0.05941685026257071,1.036591175703512,6,17
2025-03-01 18:00:00,15.927538836593444,65.31513256533296,1,0.2719653603448591,0.7103045595551806,6,18
2025-03-01 18:30:00,17.513183670786436,66.45116358086325,0,0.3741122567117595,1.0491488401894011,6,18
2025-03-01 19:00:00,17.46983225605962,49.05925528177378,0,0.5067983565313017,1.415744953529149,6,19
2025-03-01 19:30:00,19.846593722758172,30.38038477793058,0,0.547040889628352,0.7294662753268969,6,19
2025-03-01 20:00:00,26.112034679128204,51.442517475822996,1,0.970312442340917,0.59546013713254,6,20
2025-03-01 20:30:00,17.211041367793044,30.686568191463696,0,0.16631328435125603,0.3549119981757537,6,20
2025-03-01 21:00:00,22.37570190267774,67.85457817554536,0,0.711113548727111,1.3911150187852,6,21
2025-03-01 21:30:00,18.160683449286008,42.80607200598756,0,0.6458297262949655,0.5875844274488387,6,21
2025-03-01 22:00:00,22.777261217300282,63.94325813843156,1,0.7239477053314641,0.3394711426667206,6,22
2025-03-01 22:30:00,15.222779127691833,41.282803588165265,1,0.1703532573155091,1.0726570076850572,6,22
2025-03-01 23:00:00,22.74213948544287,52.55010205368062,0,0.7220796285008969,1.1667487465310238,6,23
2025-03-01 23:30:00,24.250109998421422,40.33393768929288,0,0.25353341468929436,0.2653209729181082,6,23
2025-03-02 00:00:00,17.809592148802633,38.27221038831701,1,0.491453119936445,0.9599152690716642,7,0
2025-03-02 00:30:00,20.36801303642373,49.06964457844758,1,0.38064345209830386,0.5182232983272929,7,0
2025-03-02 01:00:00,16.488952989318005,58.63228411888279,1,0.7441811772666446,0.1333079726812066,7,1
2025-03-02 01:30:00,22.331672904886688,68.25441592736807,0,0.7098097458599543,0.6249297651925102,7,1
2025-03-02 02:00:00,16.235799179893164,56.92739294422378,0,0.3517652170300366,0.8942021999385648,7,2
2025-03-02 02:30:00,22.712827963955547,36.70065279323212,0,0.9364253495038471,1.3214915040790731,7,2
2025-03-02 03:00:00,18.450951011426234,60.17546234623665,1,0.9171455700959302,0.35755870126896616,7,3
2025-03-02 03:30:00,21.274890852529705,46.3443066461663,0,0.5030881167390215,0.580226024638321,7,3
2025-03-02 04:00:00,16.331700227257226,55.592786027935176,0,0.7622459708157249,1.2680004144536292,7,4
2025-03-02 04:30:00,19.715972905793535,55.607792933487616,0,0.9072741900278978,1.2452857121489678,7,4
2025-03-02 05:00:00,22.716769119077142,46.3017826516143,1,0.9790154902010864,0.8012727259496117,7,5
2025-03-02 05:30:00,22.712821441778818,58.41274628834461,0,0.5848655777051331,1.210837622622385,7,5
2025-03-02 06:00:00,19.964749660469675,48.18229023731966,1,0.18431273091454203,0.8071268052951038,7,6
2025-03-02 06:30:00,20.491233813597084,58.49607997800503,1,0.4139429528834665,0.8860061241332169,7,6
2025-03-02 07:00:00,26.671149036244703,33.513124671302364,1,0.10647251808525182,1.2044747354128316,7,7
2025-03-02 07:30:00,29.303621880137356,52.444393121475414,1,0.08512073832253553,0.8693648931838055,7,7
2025-03-02 08:00:00,16.414336156800168,65.2337192778746,1,0.9635993196223159,1.149274360732463,7,8
2025-03-02 08:30:00,16.136442928432956,66.35201974260634,1,0.3650221236859278,1.0692770760272614,7,8
2025-03-02 09:00:00,27.569408707774596,61.03957263895716,1,0.8069147212955934,0.13788941200448923,7,9
2025-03-02 09:30:00,19.959138504836734,41.39025465317545,0,0.8075502298702725,1.358656199173548,7,9
2025-03-02 10:00:00,19.08089625486524,40.15400302228634,0,0.8883857845448243,0.9355087943400993,7,10
2025-03-02 10:30:00,15.701539032641378,63.98738457686852,0,0.328497250276817,0.6794688464838032,7,10
2025-03-02 11:00:00,21.041778724262596,40.038524634597216,1,0.6771798923991152,0.7653545514665677,7,11
2025-03-02 11:30:00,15.082360459661045,44.10551785521416,1,0.6674598620498886,0.7456211770745017,7,11
2025-03-02 12:00:00,28.38547226352456,36.49420572171897,0,0.7772406210647919,0.5569594104685941,7,12
2025-03-02 12:30:00,29.8911743539809,59.84978933592534,0,0.08898067375002128,0.1997415860018001,7,12
2025-03-02 13:00:00,17.58812013507103,66.28228747448344,0,0.3956013701612544,0.881991718773867,7,13
2025-03-02 13:30:00,15.326643261291466,55.43067097923473,1,0.48448195004661065,1.3209059236923633,7,13
2025-03-02 14:00:00,17.364459354472924,61.28590881078894,0,0.2637668422823779,1.441850839722292,7,14
2025-03-02 14:30:00,29.422320965389872,38.94943448296938,0,0.4007133625712328,0.23513407022613306,7,14
2025-03-02 15:00:00,29.0091238551153,57.22634853724679,0,0.7026039656943867,0.1895439941192443,7,15
2025-03-02 15:30:00,29.15247295522437,33.15617623898546,1,0.5732890900481115,1.1052150968971974,7,15
2025-03-02 16:00:00,20.309524524770044,65.6130206360173,0,0.6143232407663067,0.3542778044462006,7,16
2025-03-02 16:30:00,27.05264594038949,67.74811425665256,0,0.975983822711583,1.035928636024922,7,16
2025-03-02 17:00:00,26.645966554781296,30.566258858560765,1,0.018060731042039868,0.8277962738899592,7,17
2025-03-02 17:30:00,27.052458825164848,42.9211721049347,1,0.485206603755993,0.551347258381477,7,17
2025-03-02 18:00:00,22.25426769959777,48.167831799151344,1,0.5326336403076941,0.4836862803544234,7,18
2025-03-02 18:30:00,21.644546557268974,60.524487460561915,1,0.9008950932316949,0.8527774416225019,7,18
2025-03-02 19:00:00,24.20732434567408,36.593142333484316,0,0.17761087332634906,0.9937316467603042,7,19
2025-03-02 19:30:00,25.428751719028817,49.2441628671901,1,0.15192263716612764,0.48049678537475127,7,19
2025-03-02 20:00:00,21.088727642663294,34.39591242330676,0,0.4871491131215242,1.4885444754402295,7,20
2025-03-02 20:30:00,19.549840933135872,36.09720095357769,0,0.5833243392687626,0.4282341622310909,7,20
2025-03-02 21:00:00,22.32005928495959,48.02677056071434,0,0.08282814238901559,0.2541551724849528,7,21
2025-03-02 21:30:00,19.2471589939023,34.050461274121744,0,0.4964376730733696,0.47903781406661483,7,21
2025-03-02 22:00:00,21.438249746399944,34.20563216956694,0,0.32966650268287734,0.6277864581421773,7,22
2025-03-02 22:30:00,17.33129786926324,55.89700294294186,0,0.4452667933786799,0.669311008984483,7,22
2025-03-02 23:00:00,27.919993636674967,39.58293419719747,0,0.12438436909031036,0.7081485766557488,7,23
2025-03-02 23:30:00,27.723013642255577,53.262747598976276,1,0.40916951636998034,0.8576439605234648,7,23
2025-03-03 00:00:00,25.27990214023591,48.053118645778234,0,0.7434293710533055,0.7785905936481318,1,0
2025-03-03 00:30:00,26.97352102863933,54.87972434244174,1,0.2018113964956132,0.552331292861086,1,0
2025-03-03 01:00:00,15.534539635301327,67.5439974202861,0,0.5119132219246749,1.1440354054554207,1,1
2025-03-03 01:30:00,29.47347688131883,39.87882323380883,1,0.27370063760133134,0.38652244377953815,1,1
2025-03-03 02:00:00,20.32383218020986,34.12909576011466,0,0.9385865588184625,0.61565282423042,1,2
2025-03-03 02:30:00,18.852277254876853,55.10980749853528,0,0.45697509021612026,0.2628544476754682,1,2
2025-03-03 03:00:00,15.282453990238944,30.795678092222886,0,0.6722331084346093,0.2899657486337314,1,3
2025-03-03 03:30:00,20.53206559016603,60.610809705736116,1,0.7108740869396026,0.19269252034430004,1,3
2025-03-03 04:00:00,29.22928046492175,66.26955566475155,1,0.5708427134071153,0.25871763125819713,1,4
2025-03-03 04:30:00,23.71270409737516,38.965368044387276,0,0.6150052347438362,0.2339907146969995,1,4
2025-03-03 05:00:00,24.70274186420318,69.41167732986025,0,0.5190803132426898,0.33621803968579234,1,5
2025-03-03 05:30:00,18.131493217916127,31.00425283130746,0,0.46355448558724954,0.6807782398567623,1,5
2025-03-03 06:00:00,29.74136129660144,54.68884174584028,1,0.7699782812111917,1.3048967548349595,1,6
2025-03-03 06:30:00,16.683497304235765,69.81840909000204,1,0.14668026500740128,0.9517332281274571,1,6
2025-03-03 07:00:00,29.825429598830468,59.624232503100856,1,0.5425934483434328,1.2927580900788074,1,7
2025-03-03 07:30:00,16.228810330316136,44.818279319818075,1,0.8491760862333881,1.1887295154468838,1,7
2025-03-03 08:00:00,25.12316998570603,32.3792434928182,0,0.25669721319037175,1.3356246571942054,1,8
2025-03-03 08:30:00,23.96027316071639,31.83315009136753,0,0.8983286341368364,0.9719644846737877,1,8
2025-03-03 09:00:00,21.81203180887215,53.184287401995704,0,0.022640683964664676,1.2946250531942212,1,9
2025-03-03 09:30:00,25.319508288161323,59.393038633392266,1,0.007765546241641164,0.944701890077003,1,9
2025-03-03 10:00:00,28.391006404150488,39.08294192791332,1,0.06336996541290929,0.33230589888960493,1,10
2025-03-03 10:30:00,29.53829681921352,31.886187697373668,0,0.5455991244849174,1.003260511139409,1,10
2025-03-03 11:00:00,21.671448710940496,50.1654820168078,1,0.6822440930861252,0.9937290881027748,1,11
2025-03-03 11:30:00,24.028835950906885,37.0811278873075,0,0.043062845663563,0.8375210560741674,1,11
2025-03-03 12:00:00,17.223761867620304,45.7067821873445,1,0.9117098911276209,0.7928950348265075,1,12
2025-03-03 12:30:00,22.01170070430179,64.19124805672462,1,0.530980842567414,0.8642432124168732,1,12
2025-03-03 13:00:00,24.856713393388784,31.3689667810983,1,0.29400424063084796,1.1643899736905299,1,13
2025-03-03 13:30:00,16.11886492724317,54.965470176811735,0,0.4374727352680222,1.3816997294025564,1,13
2025-03-03 14:00:00,29.991089242077578,56.81571680275148,0,0.8640906664640868,0.41299762050887334,1,14
2025-03-03 14:30:00,17.39156395461637,54.27920321994989,0,0.9741670848113798,1.263732206009327,1,14
2025-03-03 15:00:00,19.70828599411672,67.31075297576123,0,0.8957047149390702,0.7563702240608013,1,15
2025-03-03 15:30:00,22.491727429936194,33.226633780792696,1,0.603376459725249,0.22732114907623996,1,15
2025-03-03 16:00:00,19.8275841310831,40.586555994716825,0,0.480528063707086,0.5119347961115303,1,16
2025-03-03 16:30:00,21.396640026916803,45.67901459235462,0,0.43541970812815667,1.2297797927788423,1,16
2025-03-03 17:00:00,15.198379970916053,31.451682511332244,0,0.7765731984589958,0.3998814105701135,1,17
2025-03-03 17:30:00,28.847943664150527,46.547948692840336,0,0.5860146403176765,1.351626906044989,1,17
2025-03-03 18:00:00,16.11366716688384,62.3251595276702,1,0.4504725374163987,1.167078780335968,1,18
2025-03-03 18:30:00,15.015422327520973,65.64048398809103,1,0.6769259185412744,1.3045705255497435,1,18
2025-03-03 19:00:00,20.815823560555554,46.7319605209257,1,0.06711306340917278,0.7078434893780006,1,19
2025-03-03 19:30:00,24.259701838562698,54.08569814799007,1,0.39659041529916816,1.363903978277947,1,19
2025-03-03 20:00:00,15.404886856019383,65.4498526380695,1,0.5290383408460367,1.3689168972655554,1,20
2025-03-03 20:30:00,22.228503147621446,31.31966223754202,0,0.025975969620205763,1.359059972172385,1,20
2025-03-03 21:00:00,27.805273735238124,37.17430676451765,0,0.12072363691328214,0.9511792565840111,1,21
2025-03-03 21:30:00,23.89649134152708,58.95726668661116,0,0.6139975230882183,0.4654491346872691,1,21
2025-03-03 22:00:00,28.915359339019325,47.36599699841666,1,0.6591604161824449,0.6513686637778691,1,22
2025-03-03 22:30:00,27.443677893331596,39.21813752126409,1,0.5798057880720153,0.8970763856784105,1,22
2025-03-03 23:00:00,22.073649365498504,36.89813170271769,1,0.755389312411951,0.7813302755902491,1,23
2025-03-03 23:30:00,18.376879671446005,65.22088297891068,0,0.8322262322340378,0.9812693576994861,1,23
2025-03-04 00:00:00,26.75602670578172,68.13678880149904,1,0.7803368789191457,1.3584131552823342,2,0
2025-03-04 00:30:00,20.07877412024783,54.54999441790079,0,0.7580668506978803,1.0628577637654353,2,0
2025-03-04 01:00:00,24.458987928196038,67.13796616547191,1,0.8710024790795671,1.0047443095592072,2,1
2025-03-04 01:30:00,24.034891786207712,40.316707669144,0,0.6796411126488784,1.0744369112791292,2,1
2025-03-04 02:00:00,29.856200251930872,31.697790407886203,1,0.41056994553101633,0.5074300295245778,2,2
2025-03-04 02:30:00,28.70439612668439,34.00929364480224,1,0.31016603066044246,0.4603609954212833,2,2
2025-03-04 03:00:00,24.34288668214686,31.32455642607908,1,0.8111423959986607,0.7946478737965131,2,3
2025-03-04 03:30:00,24.34317224771037,68.83716531396269,0,0.2705068063009415,1.0351680417261069,2,3
2025-03-04 04:00:00,15.58326472732945,69.20155736975556,0,0.20908027007816044,0.24285186852213936,2,4
2025-03-04 04:30:00,28.99167519946475,64.7200247413655,1,0.20193162526176467,0.6065617794794699,2,4
2025-03-04 05:00:00,20.74750212781895,35.06542126869362,1,0.8845206787352573,0.21704735398410774,2,5
2025-03-04 05:30:00,18.804219660504128,47.63663192477171,0,0.6527891419992822,1.420244474355852,2,5
2025-03-04 06:00:00,21.343379967434586,63.28312473182178,0,0.49797538713189415,0.6066853813422014,2,6
2025-03-04 06:30:00,21.9221567586594,34.90592546371656,1,0.3407245664048759,0.4164655219311606,2,6
2025-03-04 07:00:00,24.103720324564932,63.442077293746564,0,0.43979403685999974,1.251238527075178,2,7
2025-03-04 07:30:00,16.87781972302693,62.24942518191064,0,0.09185052826603624,0.85337026161314,2,7
2025-03-04 08:00:00,28.486640962112986,51.97002104320713,0,0.9587191750709008,0.5868488856730893,2,8
2025-03-04 08:30:00,15.537799159131955,41.30322452910134,1,0.392212198541941,0.25331225877770125,2,8
2025-03-04 09:00:00,26.341051726292648,43.406031636116566,0,0.23338034078387127,1.1779998622115653,2,9
2025-03-04 09:30:00,20.982889956566098,40.09235765496833,1,0.47586820529151796,0.6419754923931551,2,9
